category,month,year,clicks
Fireplaces & Stoves,9,2021,104319
Fireplaces & Stoves,11,2021,132857
Fireplaces & Stoves,6,2021,25040
Fireplaces & Stoves,8,2021,54520
Fireplaces & Stoves,2,2021,61994
Fireplaces & Stoves,10,2021,127328
Fireplaces & Stoves,4,2021,38368
Fireplaces & Stoves,1,2021,91974
Fireplaces & Stoves,7,2021,35007
Fireplaces & Stoves,3,2021,54584
Fireplaces & Stoves,5,2021,40572
Fireplaces & Stoves,12,2021,92999
