category,month,year,clicks
camera tripods,2,2021,61411
camera tripods,5,2021,63437
camera tripods,8,2021,73894
camera tripods,11,2021,85453
camera tripods,12,2021,76946
camera tripods,6,2021,54612
camera tripods,4,2021,63615
camera tripods,9,2021,70143
camera tripods,1,2021,75909
camera tripods,3,2021,71549
camera tripods,7,2021,64770
camera tripods,10,2021,61169
