category,month,year,clicks
kids scooter,9,2021,62580
kids scooter,10,2021,62476
kids scooter,6,2021,54902
kids scooter,5,2021,75485
kids scooter,12,2021,105998
kids scooter,8,2021,60373
kids scooter,7,2021,64269
kids scooter,3,2021,87068
kids scooter,4,2021,100241
kids scooter,11,2021,116399
kids scooter,1,2021,36160
kids scooter,2,2021,46923
