category,month,year,clicks
men's boots,1,2021,119648
men's boots,11,2021,223663
men's boots,5,2021,25382
men's boots,10,2021,141034
men's boots,12,2021,177044
men's boots,7,2021,24643
men's boots,4,2021,28013
men's boots,9,2021,76783
men's boots,3,2021,43779
men's boots,2,2021,59954
men's boots,8,2021,33064
men's boots,6,2021,16612
