category,month,year,clicks
sewing machines,9,2021,55930
sewing machines,6,2021,36073
sewing machines,5,2021,46620
sewing machines,8,2021,46777
sewing machines,2,2021,50174
sewing machines,12,2021,89767
sewing machines,1,2021,63492
sewing machines,11,2021,111334
sewing machines,7,2021,47560
sewing machines,3,2021,71605
sewing machines,10,2021,59572
sewing machines,4,2021,48124
