category,month,year,clicks
thermostats,7,2021,38422
thermostats,9,2021,85006
thermostats,4,2021,48153
thermostats,10,2021,141161
thermostats,8,2021,36305
thermostats,6,2021,28530
thermostats,5,2021,46645
thermostats,2,2021,79307
thermostats,12,2021,136237
thermostats,3,2021,71436
thermostats,11,2021,198969
thermostats,1,2021,139188
