category,month,year,clicks
umbrellas,7,2021,122059
umbrellas,6,2021,160126
umbrellas,12,2021,8408
umbrellas,11,2021,9534
umbrellas,10,2021,11783
umbrellas,2,2021,30561
umbrellas,8,2021,68812
umbrellas,3,2021,72388
umbrellas,5,2021,85116
umbrellas,1,2021,12612
umbrellas,4,2021,128953
umbrellas,9,2021,26678
