category,month,year,clicks
PowerLine,3,2021,68297
PowerLine,8,2021,66168
PowerLine,9,2021,62765
PowerLine,5,2021,57502
PowerLine,12,2021,84912
PowerLine,2,2021,63670
PowerLine,7,2021,63422
PowerLine,1,2021,89923
PowerLine,10,2021,66123
PowerLine,4,2021,56613
PowerLine,11,2021,93677
PowerLine,6,2021,55638
