category,month,year,clicks
amplifier,11,2021,
amplifier,1,2021,102172.0
amplifier,4,2021,63785.0
amplifier,10,2021,77983.0
amplifier,3,2021,80312.0
amplifier,7,2021,52201.0
amplifier,6,2021,44303.0
amplifier,5,2021,63380.0
amplifier,9,2021,66293.0
amplifier,12,2021,98028.0
amplifier,2,2021,74303.0
amplifier,8,2021,56313.0
