category,month,year,clicks
All-in-One PCs,8,2021,66263
All-in-One PCs,9,2021,73099
All-in-One PCs,11,2021,134469
All-in-One PCs,4,2021,59272
All-in-One PCs,10,2021,88708
All-in-One PCs,6,2021,52846
All-in-One PCs,12,2021,109623
All-in-One PCs,2,2021,64031
All-in-One PCs,5,2021,64732
All-in-One PCs,7,2021,59345
All-in-One PCs,3,2021,69552
All-in-One PCs,1,2021,79257
