category,month,year,clicks
homeopathy,5,2021,99078
homeopathy,11,2021,89834
homeopathy,1,2021,103052
homeopathy,7,2021,75538
homeopathy,8,2021,73251
homeopathy,2,2021,91368
homeopathy,4,2021,97361
homeopathy,3,2021,102772
homeopathy,10,2021,85583
homeopathy,12,2021,78681
homeopathy,9,2021,75968
homeopathy,6,2021,85306
