category,month,year,clicks
clogs,3,2021,60786
clogs,7,2021,74889
clogs,6,2021,70307
clogs,12,2021,60114
clogs,2,2021,47445
clogs,8,2021,70011
clogs,1,2021,54687
clogs,4,2021,66327
clogs,10,2021,58035
clogs,5,2021,63496
clogs,11,2021,60818
clogs,9,2021,61083
