category,month,year,clicks
Coffee & espresso,3,2021,61849
Coffee & espresso,10,2021,51312
Coffee & espresso,9,2021,48981
Coffee & espresso,8,2021,49375
Coffee & espresso,7,2021,48785
Coffee & espresso,1,2021,61687
Coffee & espresso,4,2021,50132
Coffee & espresso,2,2021,48637
Coffee & espresso,12,2021,53654
Coffee & espresso,11,2021,57609
Coffee & espresso,5,2021,53037
Coffee & espresso,6,2021,36226
