category,month,year,clicks
operating systems,5,2021,50790.0
operating systems,11,2021,83614.0
operating systems,1,2021,73945.0
operating systems,12,2021,87876.0
operating systems,2,2021,
operating systems,6,2021,41660.0
operating systems,8,2021,56786.0
operating systems,4,2021,48656.0
operating systems,9,2021,60191.0
operating systems,7,2021,52047.0
operating systems,3,2021,62960.0
operating systems,10,2021,75170.0
