category,month,year,clicks
stylus,4,2021,48096.0
stylus,6,2021,35969.0
stylus,5,2021,41716.0
stylus,8,2021,42633.0
stylus,2,2021,41665.0
stylus,7,2021,37644.0
stylus,1,2021,
stylus,9,2021,67173.0
stylus,12,2021,111847.0
stylus,3,2021,50015.0
stylus,11,2021,126711.0
stylus,10,2021,81883.0
