category,month,year,clicks
Xbox One games,12,2021,89583.0
Xbox One games,4,2021,52448.0
Xbox One games,2,2021,54917.0
Xbox One games,7,2021,44512.0
Xbox One games,9,2021,77345.0
Xbox One games,3,2021,66856.0
Xbox One games,5,2021,49448.0
Xbox One games,6,2021,43162.0
Xbox One games,1,2021,77312.0
Xbox One games,8,2021,48542.0
Xbox One games,10,2021,
Xbox One games,11,2021,94542.0
