category,month,year,clicks
cool boxes,12,2021,25164
cool boxes,7,2021,149435
cool boxes,6,2021,135897
cool boxes,2,2021,31197
cool boxes,5,2021,77213
cool boxes,3,2021,46857
cool boxes,1,2021,32410
cool boxes,4,2021,62278
cool boxes,10,2021,27821
cool boxes,9,2021,47170
cool boxes,8,2021,87725
cool boxes,11,2021,30479
