category,month,year,clicks
garden chairs,6,2021,87708
garden chairs,10,2021,23507
garden chairs,3,2021,92148
garden chairs,5,2021,79988
garden chairs,1,2021,20067
garden chairs,9,2021,38467
garden chairs,8,2021,75240
garden chairs,7,2021,85656
garden chairs,12,2021,13825
garden chairs,2,2021,45061
garden chairs,4,2021,113500
garden chairs,11,2021,17528
