category,month,year,clicks
sockets,6,2021,50130
sockets,5,2021,61453
sockets,1,2021,83800
sockets,12,2021,100878
sockets,8,2021,56734
sockets,9,2021,61292
sockets,3,2021,68260
sockets,11,2021,107501
sockets,7,2021,74815
sockets,4,2021,60460
sockets,2,2021,60627
sockets,10,2021,71470
