category,month,year,clicks
laser printer,3,2021,56513
laser printer,12,2021,58753
laser printer,2,2021,52924
laser printer,5,2021,48142
laser printer,11,2021,70358
laser printer,1,2021,67873
laser printer,4,2021,47217
laser printer,7,2021,43204
laser printer,9,2021,52832
laser printer,8,2021,44803
laser printer,10,2021,55000
laser printer,6,2021,36531
