category,month,year,clicks
VR glasses,1,2021,77847.0
VR glasses,8,2021,
VR glasses,5,2021,39561.0
VR glasses,4,2021,36180.0
VR glasses,3,2021,50267.0
VR glasses,10,2021,47162.0
VR glasses,6,2021,46713.0
VR glasses,2,2021,40870.0
VR glasses,12,2021,107759.0
VR glasses,11,2021,114399.0
VR glasses,9,2021,44933.0
VR glasses,7,2021,41844.0
