category,month,year,clicks
baselayer,7,2021,72972
baselayer,6,2021,59856
baselayer,5,2021,54086
baselayer,10,2021,73668
baselayer,12,2021,108371
baselayer,2,2021,110580
baselayer,1,2021,157074
baselayer,9,2021,57425
baselayer,8,2021,71925
baselayer,4,2021,49661
baselayer,3,2021,82110
baselayer,11,2021,92635
