category,month,year,clicks
washer dryer,10,2021,72819
washer dryer,1,2021,77940
washer dryer,5,2021,54846
washer dryer,8,2021,54857
washer dryer,4,2021,51927
washer dryer,11,2021,101180
washer dryer,6,2021,46658
washer dryer,3,2021,64467
washer dryer,12,2021,70415
washer dryer,2,2021,52697
washer dryer,9,2021,63418
washer dryer,7,2021,49782
