category,month,year,clicks
capsule machines,3,2021,87336
capsule machines,2,2021,77444
capsule machines,5,2021,76094
capsule machines,12,2021,135539
capsule machines,1,2021,97571
capsule machines,9,2021,78663
capsule machines,10,2021,88603
capsule machines,4,2021,77156
capsule machines,11,2021,144651
capsule machines,8,2021,67101
capsule machines,7,2021,69061
capsule machines,6,2021,56432
