category,month,year,clicks
cutlery,7,2021,63737
cutlery,11,2021,120618
cutlery,9,2021,67463
cutlery,12,2021,137468
cutlery,2,2021,68021
cutlery,8,2021,67416
cutlery,5,2021,64838
cutlery,6,2021,51163
cutlery,3,2021,71484
cutlery,10,2021,72638
cutlery,4,2021,63157
cutlery,1,2021,109344
