category,month,year,clicks
bridge cameras,6,2021,58270
bridge cameras,1,2021,72269
bridge cameras,8,2021,53514
bridge cameras,4,2021,67332
bridge cameras,10,2021,43942
bridge cameras,3,2021,76075
bridge cameras,12,2021,62056
bridge cameras,2,2021,59771
bridge cameras,11,2021,69794
bridge cameras,9,2021,48153
bridge cameras,5,2021,63159
bridge cameras,7,2021,65127
