category,month,year,clicks
children's bikes,5,2021,84157
children's bikes,3,2021,125410
children's bikes,11,2021,84062
children's bikes,4,2021,116572
children's bikes,6,2021,66696
children's bikes,9,2021,66400
children's bikes,8,2021,71914
children's bikes,7,2021,64295
children's bikes,1,2021,43232
children's bikes,2,2021,74611
children's bikes,12,2021,67219
children's bikes,10,2021,57781
