category,month,year,clicks
mattresses,9,2021,75472
mattresses,7,2021,69763
mattresses,5,2021,66230
mattresses,1,2021,96388
mattresses,11,2021,87005
mattresses,10,2021,80022
mattresses,4,2021,61766
mattresses,6,2021,52943
mattresses,8,2021,74582
mattresses,3,2021,79369
mattresses,12,2021,69595
mattresses,2,2021,71012
