category,month,year,clicks
coffee pad machines,9,2021,62821
coffee pad machines,8,2021,51685
coffee pad machines,7,2021,53804
coffee pad machines,11,2021,100256
coffee pad machines,12,2021,88290
coffee pad machines,2,2021,56671
coffee pad machines,4,2021,53547
coffee pad machines,10,2021,58188
coffee pad machines,6,2021,44958
coffee pad machines,3,2021,64989
coffee pad machines,1,2021,84881
coffee pad machines,5,2021,48442
