category,month,year,clicks
men's shirts,7,2021,120124
men's shirts,1,2021,16266
men's shirts,3,2021,26643
men's shirts,11,2021,47424
men's shirts,10,2021,42976
men's shirts,5,2021,61993
men's shirts,9,2021,56854
men's shirts,6,2021,104120
men's shirts,12,2021,50477
men's shirts,8,2021,103292
men's shirts,4,2021,41310
men's shirts,2,2021,17257
