category,month,year,clicks
control software,5,2021,66221
control software,8,2021,26664
control software,11,2021,59819
control software,4,2021,78743
control software,7,2021,61560
control software,3,2021,109831
control software,2,2021,129625
control software,12,2021,97104
control software,9,2021,28033
control software,6,2021,44705
control software,1,2021,160502
control software,10,2021,26561
