category,month,year,clicks
garden pumps,6,2021,123569.0
garden pumps,10,2021,42489.0
garden pumps,5,2021,108729.0
garden pumps,8,2021,
garden pumps,4,2021,143578.0
garden pumps,3,2021,88134.0
garden pumps,12,2021,28965.0
garden pumps,1,2021,38707.0
garden pumps,7,2021,127392.0
garden pumps,2,2021,44692.0
garden pumps,9,2021,54332.0
garden pumps,11,2021,
