category,month,year,clicks
shoulder bags,10,2021,52967.0
shoulder bags,8,2021,57579.0
shoulder bags,4,2021,
shoulder bags,7,2021,55502.0
shoulder bags,12,2021,91743.0
shoulder bags,5,2021,44669.0
shoulder bags,9,2021,49605.0
shoulder bags,2,2021,36732.0
shoulder bags,11,2021,74994.0
shoulder bags,6,2021,39812.0
shoulder bags,1,2021,48276.0
shoulder bags,3,2021,43497.0
