category,month,year,clicks
tracksuits,3,2021,76065
tracksuits,12,2021,84315
tracksuits,8,2021,83347
tracksuits,7,2021,62004
tracksuits,9,2021,74192
tracksuits,4,2021,69926
tracksuits,6,2021,53258
tracksuits,2,2021,58523
tracksuits,1,2021,75444
tracksuits,10,2021,81922
tracksuits,5,2021,92055
tracksuits,11,2021,97270
