category,month,year,clicks
racing bikes,5,2021,54354
racing bikes,6,2021,55788
racing bikes,10,2021,47264
racing bikes,11,2021,38975
racing bikes,4,2021,51526
racing bikes,2,2021,39118
racing bikes,8,2021,76553
racing bikes,1,2021,39657
racing bikes,7,2021,73454
racing bikes,12,2021,30727
racing bikes,9,2021,60593
racing bikes,3,2021,48499
