category,month,year,clicks
Gastrointestinal Drugs,10,2021,88473.0
Gastrointestinal Drugs,8,2021,
Gastrointestinal Drugs,4,2021,87823.0
Gastrointestinal Drugs,7,2021,80948.0
Gastrointestinal Drugs,12,2021,86516.0
Gastrointestinal Drugs,2,2021,81641.0
Gastrointestinal Drugs,1,2021,103021.0
Gastrointestinal Drugs,9,2021,81695.0
Gastrointestinal Drugs,6,2021,79532.0
Gastrointestinal Drugs,5,2021,94766.0
Gastrointestinal Drugs,11,2021,92000.0
Gastrointestinal Drugs,3,2021,92953.0
