category,month,year,clicks
hair colors,9,2021,51448
hair colors,3,2021,71358
hair colors,5,2021,65396
hair colors,6,2021,48988
hair colors,8,2021,53676
hair colors,11,2021,60203
hair colors,7,2021,56792
hair colors,4,2021,62095
hair colors,1,2021,67180
hair colors,2,2021,62329
hair colors,12,2021,55088
hair colors,10,2021,54724
