category,month,year,clicks
smoke detector,5,2021,49968.0
smoke detector,2,2021,64184.0
smoke detector,10,2021,56242.0
smoke detector,12,2021,63366.0
smoke detector,8,2021,43983.0
smoke detector,4,2021,45968.0
smoke detector,1,2021,
smoke detector,9,2021,50019.0
smoke detector,6,2021,33524.0
smoke detector,11,2021,67523.0
smoke detector,3,2021,63963.0
smoke detector,7,2021,42517.0
