category,month,year,clicks
compressors,3,2021,68899
compressors,9,2021,53927
compressors,5,2021,60862
compressors,2,2021,49027
compressors,11,2021,71499
compressors,10,2021,63694
compressors,12,2021,53590
compressors,7,2021,55345
compressors,1,2021,51876
compressors,4,2021,61525
compressors,6,2021,52002
compressors,8,2021,50220
