category,month,year,clicks
sports nutrition,5,2021,89088
sports nutrition,9,2021,67706
sports nutrition,8,2021,76072
sports nutrition,2,2021,87693
sports nutrition,12,2021,50742
sports nutrition,4,2021,91658
sports nutrition,3,2021,99221
sports nutrition,7,2021,84270
sports nutrition,11,2021,74500
sports nutrition,1,2021,103269
sports nutrition,6,2021,74386
sports nutrition,10,2021,69443
