category,month,year,clicks
rum,6,2021,43371
rum,5,2021,52355
rum,10,2021,55153
rum,12,2021,95712
rum,8,2021,50377
rum,4,2021,52047
rum,3,2021,56282
rum,2,2021,45488
rum,11,2021,98319
rum,1,2021,56044
rum,9,2021,44729
rum,7,2021,56063
