category,month,year,clicks
Spirits & Schnapps,2,2021,45706
Spirits & Schnapps,11,2021,75785
Spirits & Schnapps,3,2021,51560
Spirits & Schnapps,1,2021,55680
Spirits & Schnapps,10,2021,60305
Spirits & Schnapps,6,2021,46164
Spirits & Schnapps,5,2021,51706
Spirits & Schnapps,8,2021,54882
Spirits & Schnapps,7,2021,55221
Spirits & Schnapps,12,2021,96605
Spirits & Schnapps,4,2021,47636
Spirits & Schnapps,9,2021,49232
