category,month,year,clicks
binoculars,3,2021,69954
binoculars,6,2021,63757
binoculars,11,2021,87215
binoculars,10,2021,71856
binoculars,12,2021,82773
binoculars,2,2021,59357
binoculars,5,2021,72272
binoculars,7,2021,74813
binoculars,9,2021,66640
binoculars,8,2021,71655
binoculars,4,2021,68292
binoculars,1,2021,69746
