category,month,year,clicks
gin,11,2021,68539
gin,1,2021,45203
gin,4,2021,46871
gin,5,2021,51937
gin,8,2021,51509
gin,10,2021,43728
gin,3,2021,45193
gin,6,2021,52989
gin,2,2021,38799
gin,9,2021,42223
gin,7,2021,62771
gin,12,2021,78723
