category,month,year,clicks
Epilators & Ladyshavers,10,2021,41129
Epilators & Ladyshavers,8,2021,62823
Epilators & Ladyshavers,12,2021,74036
Epilators & Ladyshavers,4,2021,58934
Epilators & Ladyshavers,7,2021,78776
Epilators & Ladyshavers,11,2021,93155
Epilators & Ladyshavers,9,2021,48035
Epilators & Ladyshavers,2,2021,35819
Epilators & Ladyshavers,5,2021,68343
Epilators & Ladyshavers,6,2021,74666
Epilators & Ladyshavers,1,2021,49147
Epilators & Ladyshavers,3,2021,49657
