category,month,year,clicks
outdoor navigation,7,2021,81300.0
outdoor navigation,1,2021,49525.0
outdoor navigation,11,2021,71897.0
outdoor navigation,4,2021,66509.0
outdoor navigation,5,2021,75257.0
outdoor navigation,6,2021,67493.0
outdoor navigation,9,2021,57268.0
outdoor navigation,3,2021,
outdoor navigation,12,2021,58532.0
outdoor navigation,2,2021,47455.0
outdoor navigation,10,2021,47619.0
outdoor navigation,8,2021,69570.0
