category,month,year,clicks
hair dryer,3,2021,51744
hair dryer,12,2021,107144
hair dryer,8,2021,48117
hair dryer,11,2021,119668
hair dryer,9,2021,47674
hair dryer,5,2021,50434
hair dryer,4,2021,49651
hair dryer,6,2021,37529
hair dryer,10,2021,59781
hair dryer,2,2021,47693
hair dryer,1,2021,59835
hair dryer,7,2021,53128
