category,month,year,clicks
fertilizer,10,2021,39399
fertilizer,2,2021,43939
fertilizer,11,2021,16680
fertilizer,3,2021,108478
fertilizer,5,2021,85308
fertilizer,1,2021,14669
fertilizer,12,2021,12451
fertilizer,8,2021,49975
fertilizer,4,2021,107015
fertilizer,9,2021,52329
fertilizer,6,2021,60306
fertilizer,7,2021,53669
