category,month,year,clicks
brushcutters,6,2021,206148
brushcutters,2,2021,20836
brushcutters,11,2021,30730
brushcutters,1,2021,17022
brushcutters,4,2021,103655
brushcutters,10,2021,43575
brushcutters,12,2021,21699
brushcutters,3,2021,43689
brushcutters,5,2021,203849
brushcutters,7,2021,132003
brushcutters,9,2021,63686
brushcutters,8,2021,102164
