category,month,year,clicks
pocket knife,8,2021,61349
pocket knife,7,2021,56179
pocket knife,12,2021,79294
pocket knife,11,2021,70251
pocket knife,6,2021,50621
pocket knife,3,2021,59889
pocket knife,10,2021,68316
pocket knife,4,2021,53184
pocket knife,2,2021,53405
pocket knife,5,2021,55533
pocket knife,9,2021,60330
pocket knife,1,2021,67898
