category,month,year,clicks
jigsaws,11,2021,118395
jigsaws,5,2021,71215
jigsaws,8,2021,64560
jigsaws,12,2021,105401
jigsaws,9,2021,66801
jigsaws,3,2021,81931
jigsaws,2,2021,61844
jigsaws,4,2021,66301
jigsaws,6,2021,56084
jigsaws,1,2021,81296
jigsaws,7,2021,60991
jigsaws,10,2021,81196
