category,month,year,clicks
men's low shoes,12,2021,82951.0
men's low shoes,2,2021,75533.0
men's low shoes,8,2021,86342.0
men's low shoes,10,2021,99433.0
men's low shoes,7,2021,81017.0
men's low shoes,9,2021,92678.0
men's low shoes,4,2021,92869.0
men's low shoes,6,2021,73078.0
men's low shoes,1,2021,86503.0
men's low shoes,3,2021,
men's low shoes,5,2021,93879.0
men's low shoes,11,2021,103735.0
