category,month,year,clicks
impact wrench,9,2021,65729
impact wrench,1,2021,59708
impact wrench,12,2021,84935
impact wrench,11,2021,110891
impact wrench,7,2021,58403
impact wrench,10,2021,95374
impact wrench,4,2021,78607
impact wrench,5,2021,68802
impact wrench,8,2021,50668
impact wrench,6,2021,51770
impact wrench,3,2021,83449
impact wrench,2,2021,53089
