category,month,year,clicks
Wash,2,2021,91568.0
Wash,3,2021,97775.0
Wash,1,2021,
Wash,5,2021,77629.0
Wash,9,2021,70763.0
Wash,12,2021,71365.0
Wash,6,2021,56830.0
Wash,8,2021,70947.0
Wash,11,2021,87865.0
Wash,10,2021,
Wash,7,2021,66450.0
Wash,4,2021,79324.0
