category,month,year,clicks
Painkiller,12,2021,53258.0
Painkiller,7,2021,48542.0
Painkiller,1,2021,58187.0
Painkiller,11,2021,56058.0
Painkiller,5,2021,
Painkiller,10,2021,52891.0
Painkiller,6,2021,45107.0
Painkiller,4,2021,48098.0
Painkiller,9,2021,53822.0
Painkiller,2,2021,48645.0
Painkiller,3,2021,52335.0
Painkiller,8,2021,53023.0
