category,month,year,clicks
sun care,2,2021,41475
sun care,10,2021,29019
sun care,7,2021,109965
sun care,11,2021,29030
sun care,9,2021,36280
sun care,4,2021,108127
sun care,6,2021,180883
sun care,12,2021,26556
sun care,8,2021,62771
sun care,1,2021,29003
sun care,3,2021,61719
sun care,5,2021,107649
